,_id,availability_30,availability_60,availability_90,availability_365
1929,20071436,20,21,21,82
1930,20154076,29,59,89,179
1931,20112687,0,0,0,0
1932,20135359,0,0,0,0
1933,20180729,0,0,0,0
1934,20181414,18,18,24,299
1935,20157105,0,0,0,0
1936,20275670,6,11,41,316
1937,20240485,0,0,0,0
1938,20211255,0,0,0,0
1939,20286842,9,36,60,145
1940,2034021,0,0,0,0
1941,20206764,0,5,35,308
1942,20309202,0,0,0,0
1943,20353402,13,29,50,238
1944,20503770,5,34,48,250
1945,20450522,16,38,63,335
1946,20517090,27,57,87,362
1947,20530202,16,24,33,267
1948,20522971,29,59,88,88
1949,20241972,0,0,0,0
1950,20521331,0,0,0,2
1951,20239903,0,4,34,309
1952,20264769,23,53,83,83
1953,20228390,2,4,7,29
1954,20234554,0,0,20,84
1955,20374683,16,29,49,205
1956,20463831,0,0,0,0
1957,2023934,17,47,77,167
1958,2031134,1,2,7,238
1959,20312675,1,2,32,307
1960,20413840,13,33,45,135
1961,20483790,5,7,13,171
1962,20394583,25,55,85,98
1963,20276192,30,60,90,180
1964,20280610,9,25,43,124
1965,20357635,0,0,0,0
1966,20362690,12,29,59,293
1967,20245250,28,58,88,88
1968,2029840,0,0,0,251
1969,20358824,30,60,90,364
1970,20494506,0,0,0,0
1971,20478290,7,32,59,59
1972,20511510,24,44,59,59
1973,20530526,4,10,32,32
1974,20206015,0,0,0,0
1975,20289023,30,60,90,365
1976,20234137,0,0,0,0
1977,20202806,0,23,53,144
1978,20260320,10,29,48,183
1979,20275415,29,59,89,89
1980,20307844,0,0,16,16
1981,20530001,12,42,72,347
1982,20309935,6,17,42,69
1983,20482959,23,53,83,83
1984,20235027,12,39,62,69
1985,20255158,0,0,0,0
1986,20295849,4,5,14,224
1987,20397517,0,19,19,19
1988,20214521,23,38,53,116
1989,20275354,0,0,0,0
1990,20287455,15,32,32,196
1991,20396803,0,0,0,0
1992,2041957,0,0,0,222
1993,20254510,0,0,0,0
1994,20330011,0,0,0,0
1995,20354056,21,51,81,356
1996,20399030,30,60,90,90
1997,20399277,0,0,0,0
1998,20455499,26,56,86,234
1999,20492711,30,60,90,90
2000,20588113,22,45,68,128
2001,20672298,26,56,86,361
2002,20567444,20,20,43,52
2003,2059723,30,60,90,365
2004,20597925,25,55,85,85
2005,20645080,0,0,0,138
2006,20580703,18,34,61,258
2007,20532252,0,0,0,190
2008,20698056,0,0,0,0
2009,20701225,0,0,0,0
2010,20570876,19,49,79,354
2011,20677646,15,31,42,274
2012,20557566,24,44,66,272
2013,20669488,14,33,59,84
2014,20605168,30,60,90,365
2015,20611485,0,0,0,0
2016,20660511,24,54,84,173
2017,20668195,0,0,4,28
2018,20695115,13,21,21,21
2019,20701559,30,49,79,354
2020,20717948,11,34,64,64
2021,20633816,0,0,0,0
2022,20680853,2,11,21,21
2023,20589502,0,0,0,0
2024,20596543,28,58,88,88
2025,20599393,11,28,51,71
2026,20666508,29,59,89,364
2027,20681944,30,60,90,324
2028,20578419,0,0,0,0
2029,20685775,26,53,77,330
2030,20693549,15,45,75,107
2031,20543265,3,4,17,185
2032,20677802,11,25,31,244
2033,20677942,0,0,0,0
2034,20692888,0,0,0,0
2035,20643726,21,51,81,171
2036,2053772,8,32,62,82
2037,2068454,10,16,37,211
2038,2054110,0,0,0,81
2039,20569156,0,0,0,64
2040,2066014,30,60,90,365
2041,20692275,0,0,0,83
2042,20692563,23,53,83,172
2043,20711019,30,60,90,90
2044,20589142,0,0,0,157
2045,206122,4,12,28,282
2046,20620144,8,8,8,8
2047,20678327,29,59,89,89
2048,20619682,12,34,61,319
2049,20712093,5,7,13,244
2050,20726731,28,58,88,88
2051,20735001,0,6,32,80
2052,20767798,0,4,31,51
2053,20730891,0,0,0,0
2054,20719961,29,59,89,364
2055,20724431,0,0,0,0
2056,20724571,6,6,6,6
2057,2071929,0,16,44,253
2058,20728606,19,38,52,74
2059,20744948,18,48,78,78
2060,20720982,18,48,77,156
2061,20763432,0,0,0,0
2062,20736951,15,42,72,347
2063,20741058,4,11,22,70
2064,2073897,28,58,86,326
2065,20720421,24,54,84,163
2066,20755043,28,58,88,363
2067,20764769,0,0,0,0
2068,20723241,29,59,89,364
2069,20788503,0,0,0,0
2070,20829122,30,60,90,365
2071,20804897,0,0,0,0
2072,20859319,0,0,0,253
2073,20809200,0,0,0,123
2074,2093064,20,26,52,260
2075,20955863,30,60,90,180
2076,20959398,0,0,0,0
2077,21006757,20,43,69,344
2078,21053564,25,55,85,360
2079,20864633,0,0,0,0
2080,20884878,0,0,0,0
2081,21056118,20,36,66,330
2082,20849928,29,59,89,179
2083,20806414,4,5,13,186
2084,20789773,5,14,19,219
2085,20827826,28,58,88,88
2086,20834832,0,0,0,0
2087,20958766,27,53,83,344
2088,20969380,6,31,52,323
2089,20851877,30,60,90,180
2090,20861761,0,0,0,0
2091,2092831,19,19,19,182
2092,20929703,0,0,0,0
2093,20788473,18,48,78,332
2094,20807522,21,51,79,254
2095,20822448,30,52,82,357
2096,20865183,5,13,17,168
2097,21061587,0,0,2,2
2098,20872439,5,34,49,324
2099,20940124,29,59,89,364
2100,20945783,6,36,66,341
2101,20989061,0,0,0,0
2102,21059755,12,21,21,62
2103,20791526,0,0,0,0
2104,20845108,22,42,66,152
2105,20845825,0,0,0,40
2106,20893660,30,60,90,365
2107,20941829,0,0,0,0
2108,20962081,5,27,34,35
2109,20973119,0,0,0,0
2110,20906161,4,15,31,185
2111,20827803,18,35,46,46
2112,20994775,0,6,11,168
2113,2105881,0,0,0,4
2114,20953036,30,60,90,90
2115,21031806,17,47,75,333
2116,2104807,10,33,63,333
2117,20783233,1,1,3,7
2118,20866128,16,38,68,68
2119,20906942,8,18,27,111
2120,20965875,30,60,90,180
2121,21063718,0,0,0,0
2122,20792923,29,59,89,354
2123,20774523,12,39,60,331
2124,20804962,0,0,0,0
2125,21005012,14,36,66,329
2126,20827801,0,0,0,218
2127,21055635,30,60,90,292
2128,20792560,29,59,89,364
2129,2085520,15,31,61,336
2130,20860562,30,60,90,365
2131,20896819,30,60,90,365
2132,20865085,1,1,23,237
2133,20880869,16,39,69,69
2134,20964078,28,58,88,363
2135,21130291,0,0,0,0
2136,21132824,23,41,52,258
2137,21180955,10,25,55,330
2138,21155900,30,60,90,365
2139,21078272,0,0,0,0
2140,2113358,9,25,55,297
2141,2116352,14,14,14,256
2142,2113927,22,52,82,357
2143,21105022,0,0,0,131
2144,210968,5,22,45,304
2145,21111727,19,40,40,40
2146,21174788,0,19,49,324
2147,21181684,15,39,58,150
2148,2118641,21,42,63,327
2149,21066228,9,36,61,224
2150,21145923,14,34,50,250
2151,21097380,0,0,0,0
2152,21127680,6,18,30,121
2153,21106002,4,4,4,4
2154,21103954,29,59,89,364
2155,21179158,0,0,0,0
2156,21103245,3,33,63,338
2157,2119780,0,4,34,309
2158,21234040,0,0,0,0
2159,21204926,14,40,55,166
2160,21281467,11,32,62,63
2161,21248215,0,0,0,0
2162,2130117,0,0,0,0
2163,21237763,0,0,0,0
2164,21210250,24,32,41,310
2165,21264297,1,5,15,15
2166,2119162,11,32,59,330
2167,21281761,0,0,0,0
2168,21232424,0,0,0,0
2169,2123266,20,20,20,20
2170,21251556,0,0,0,0
2171,21244482,0,0,0,0
2172,21261556,1,12,25,279
2173,21306698,26,56,86,361
2174,21201643,15,45,75,165
2175,21199380,15,45,60,323
2176,21291633,20,50,73,336
2177,21201544,16,39,69,317
2178,21229065,30,60,90,180
2179,21389251,0,0,0,220
2180,2133967,30,60,90,365
2181,21312909,3,15,35,275
2182,21395598,2,4,19,203
2183,21382912,30,60,90,365
2184,21406716,9,39,69,69
2185,21352206,0,0,0,0
2186,21368282,0,0,0,0
2187,2141667,2,3,7,82
2188,2142754,0,0,0,0
2189,21426586,0,0,0,0
2190,21322869,25,50,72,72
2191,21353587,29,59,89,89
2192,21354176,30,60,90,365
2193,21362635,1,1,1,188
2194,21365501,5,12,30,226
2195,21379141,20,48,78,111
2196,21421463,0,0,0,0
2197,21541451,6,28,43,250
2198,21497042,30,60,90,365
2199,21519013,0,4,34,34
2200,2153435,27,44,71,333
2201,21571388,0,0,0,0
2202,21612973,7,19,19,19
2203,21654414,27,57,87,362
2204,21664003,9,25,55,55
2205,21702934,9,16,23,278
2206,21711468,21,31,45,299
2207,21526172,28,58,88,88
2208,21536635,0,0,0,0
2209,21507285,0,7,7,24
2210,2161945,26,47,77,168
2211,21648743,28,58,88,363
2212,21675318,0,0,0,0
2213,2159898,4,5,10,23
2214,21624000,16,39,64,189
2215,21625832,29,59,89,180
2216,21662064,0,0,0,0
2217,21669322,0,0,0,0
2218,21702142,5,21,41,316
2219,21739859,27,55,66,66
2220,21746886,0,0,0,0
2221,2155733,30,60,90,365
2222,21583732,0,0,0,0
2223,2161352,16,23,45,135
2224,21619355,22,51,79,159
2225,21652885,0,15,45,316
2226,21672349,1,1,1,1
2227,21612701,0,0,0,0
2228,21637487,11,41,71,146
2229,21522442,15,19,31,232
2230,21501614,26,56,86,361
2231,21526718,29,59,89,355
2232,2151479,12,16,25,254
2233,2160805,4,24,44,274
2234,21632846,19,49,56,56
2235,21511027,29,59,89,364
2236,21537425,23,53,83,83
2237,21530399,0,0,0,0
2238,21584236,30,58,88,356
2239,21588050,29,59,89,364
2240,21641743,20,34,52,303
2241,21686404,0,0,0,0
2242,21544538,30,60,90,365
2243,21686582,0,0,0,0
2244,21716100,0,0,4,185
2245,21531457,0,0,0,0
2246,2157376,30,60,90,365
2247,21680190,5,35,65,340
2248,21493665,0,3,21,292
2249,21428625,0,0,0,61
2250,21430389,14,14,14,96
2251,2152426,0,0,0,67
2252,21563508,7,37,67,342
2253,21584327,17,39,69,249
2254,21670822,17,29,40,291
2255,21451259,0,0,0,0
2256,21440587,0,0,0,0
2257,21514017,27,57,87,362
2258,216766,12,28,30,247
2259,21684913,30,60,90,91
2260,21704747,0,0,0,0
2261,21441057,0,0,0,0
2262,21544362,5,13,31,238
2263,21523368,14,28,50,179
2264,21568012,18,18,48,323
2265,21583253,0,0,0,0
2266,21584362,3,3,3,3
2267,21631729,29,59,89,179
2268,2163225,20,20,20,20
2269,21641801,10,40,70,160
2270,21648821,9,26,35,95
2271,21848831,27,57,87,87
2272,21761990,0,0,0,92
2273,21865942,20,50,80,355
2274,21786064,0,0,0,0
2275,21842463,12,42,72,292
2276,21795489,0,0,0,0
2277,21851474,15,37,67,155
2278,21836642,30,60,90,365
2279,21815026,0,0,0,0
2280,21865684,27,57,81,166
2281,21807569,30,60,88,358
2282,21762139,21,45,61,323
2283,21844137,0,0,0,0
2284,21853819,4,4,4,10
2285,21844107,27,57,87,177
2286,218191,11,27,57,301
2287,21796094,29,59,89,364
2288,2187155,30,60,90,365
2289,21816095,30,60,90,90
2290,21832585,18,48,78,353
2291,21871576,23,47,71,150
2292,21768317,30,60,90,181
2293,21819120,17,47,77,167
2294,21842369,0,0,0,0
2295,21822223,29,59,89,179
2296,21883829,30,60,90,365
2297,21895438,21,48,71,326
2298,2187573,8,38,68,248
2299,21893035,0,0,0,0
2300,21884466,0,0,0,0
2301,21897602,0,0,0,0
2302,21920190,27,57,87,362
2303,2187610,26,56,71,331
2304,2190616,14,26,34,69
2305,21884991,0,0,0,0
2306,21947380,0,0,0,0
2307,22020910,5,26,52,244
2308,22148252,9,31,61,211
2309,21977972,2,6,9,70
2310,21956266,20,20,20,20
2311,22058660,30,60,90,365
2312,22172210,0,0,0,0
2313,22200645,0,1,1,1
2314,22266125,9,39,67,223
2315,22308267,23,53,83,174
2316,22308786,12,36,65,149
2317,223200,8,38,68,152
2318,22711366,0,0,0,0
2319,2279098,11,34,64,319
2320,21939239,6,7,28,32
2321,22015226,0,0,0,0
2322,22295843,0,0,0,0
2323,22344471,23,52,82,357
2324,22412815,0,0,0,0
2325,22661818,9,35,65,333
2326,22674839,30,60,90,90
2327,22691928,0,0,2,247
2328,22717303,14,21,28,163
2329,22175297,9,32,62,119
2330,22232299,5,5,5,199
2331,22232416,0,0,0,0
2332,22304343,0,0,0,0
2333,2231059,0,3,3,69
2334,22367184,0,5,35,123
2335,22420791,20,49,68,158
2336,22066860,0,0,0,0
2337,22180812,0,0,0,0
2338,22265304,0,0,0,0
2339,22268452,23,53,83,358
2340,22323221,4,13,41,132
2341,22336644,30,60,90,270
2342,22382752,0,0,0,0
2343,22586208,0,0,0,0
2344,2265321,2,10,18,225
2345,22716126,30,60,90,365
2346,21968496,0,0,0,0
2347,21971876,26,45,75,166
2348,2206311,0,0,0,0
2349,22165464,4,34,64,339
2350,22180943,29,59,89,179
2351,22199234,2,6,12,181
2352,22204642,17,23,37,290
2353,22295401,4,15,15,15
2354,22337456,1,10,30,242
2355,22339946,30,60,90,180
2356,22370001,5,13,19,236
2357,22378312,2,18,28,244
2358,22452499,22,46,46,47
2359,22707139,0,0,20,20
2360,2271702,0,0,0,0
2361,21986801,0,0,0,0
2362,21989302,30,60,90,365
2363,21999107,2,9,25,280
2364,22005538,12,35,61,262
2365,2210041,30,58,88,88
2366,22101558,23,53,83,358
2367,22139932,0,0,0,0
2368,22161352,0,0,0,10
2369,22199192,9,35,57,211
2370,22265826,0,0,0,0
2371,22376372,0,0,0,0
2372,22536824,14,25,25,25
2373,22610083,30,60,82,82
2374,21974572,23,53,75,75
2375,21976308,0,6,33,276
2376,22269344,0,0,0,0
2377,22282797,0,0,0,0
2378,22287612,25,55,85,175
2379,22296970,0,0,0,0
2380,22362074,0,0,0,0
2381,22384305,1,19,41,111
2382,22622636,16,40,68,158
2383,21983555,0,18,48,137
2384,21988560,0,0,0,0
2385,21992735,0,6,36,311
2386,22006891,23,44,65,226
2387,22153101,22,52,82,323
2388,22179180,26,44,74,341
2389,22216525,0,0,0,0
2390,22265832,0,0,0,0
2391,22464989,0,0,1,1
2392,22530493,0,0,0,0
2393,22535144,1,11,11,59
2394,22665888,9,13,13,20
2395,22164073,0,0,0,0
2396,22182168,0,0,0,0
2397,22410282,29,59,89,90
2398,22496428,0,0,0,192
2399,22654578,15,45,75,247
2400,22773037,0,0,0,255
2401,21934440,0,0,0,0
2402,21975808,0,0,0,0
2403,22060712,0,0,0,0
2404,22105082,0,0,0,0
2405,22188738,25,55,69,268
2406,22295090,0,0,0,0
2407,22307086,0,0,0,0
2408,22385219,30,60,90,365
2409,22465071,16,22,38,189
2410,22479557,30,60,90,361
2411,22533268,30,60,90,311
2412,2253500,0,1,31,306
2413,22548261,19,49,79,354
2414,22574501,26,47,47,47
2415,22613522,0,0,0,0
2416,2263327,0,0,0,0
2417,22672234,0,20,50,50
2418,22706114,3,25,55,137
2419,21929645,29,59,89,364
2420,21934202,4,7,12,180
2421,22068048,20,50,79,253
2422,2216470,0,0,0,0
2423,22198157,0,0,0,65
2424,22224705,28,58,88,363
2425,2228863,0,0,0,0
2426,22297561,5,23,53,54
2427,2236449,8,20,24,151
2428,22499729,0,0,0,0
2429,22536752,0,0,0,0
2430,22585112,0,0,0,0
2431,22624198,30,56,83,173
2432,22649080,27,57,87,87
2433,22697380,0,0,0,0
2434,21954331,30,60,90,180
2435,22042558,10,38,68,158
2436,21970465,30,60,90,118
2437,21936741,0,0,0,0
2438,21992856,0,0,0,0
2439,21998466,19,49,79,352
2440,22005432,0,10,17,200
2441,22108306,5,8,18,226
2442,22125894,3,3,8,8
2443,22144662,0,1,11,68
2444,22145277,0,0,0,0
2445,22208993,0,0,0,0
2446,22295354,6,30,59,141
2447,22370331,19,45,75,350
2448,22586401,11,11,11,75
2449,22085738,3,13,22,103
2450,22108888,0,0,0,0
2451,22145240,25,55,85,175
2452,22196878,0,0,0,0
2453,22200454,30,60,90,90
2454,22210575,0,0,0,0
2455,22261220,0,0,0,0
2456,22730070,22,42,72,330
2457,22042206,0,0,0,30
2458,22075258,0,0,0,0
2459,22094381,15,43,71,212
2460,2213067,6,32,54,74
2461,22134640,30,60,90,365
2462,22155071,0,0,0,0
2463,22210558,9,34,60,129
2464,22322057,7,30,60,60
2465,223930,14,44,74,349
2466,22396955,19,41,51,255
2467,22529830,0,11,23,59
2468,21946009,2,16,29,97
2469,220946,1,5,12,166
2470,22124796,9,9,9,9
2471,22130088,9,39,69,69
2472,22131624,19,46,73,163
2473,22182637,0,6,18,236
2474,22191831,2,3,3,3
2475,2228741,9,37,56,303
2476,22336599,2,26,51,299
2477,22341528,0,0,0,0
2478,22343897,0,0,0,0
2479,21982406,0,0,0,73
2480,21987106,0,0,0,0
2481,22014353,0,18,48,323
2482,22123688,28,58,88,363
2483,22192465,28,55,82,158
2484,22277833,0,0,0,0
2485,22335017,0,0,0,0
2486,22346270,27,57,87,178
2487,22509800,12,29,59,85
2488,22519067,2,2,22,211
2489,22569026,20,50,76,287
2490,22600065,0,0,0,0
2491,2267006,30,60,90,365
2492,2278444,18,41,71,346
2493,22362742,6,25,51,52
2494,22374646,8,21,37,112
2495,2255549,6,9,10,270
2496,2274454,0,0,0,0
2497,2283492,30,60,90,365
2498,22938161,13,30,38,263
2499,22973623,17,44,68,100
2500,22860459,13,28,28,232
2501,22906280,16,35,49,306
2502,229954,2,5,11,176
2503,22998529,0,9,39,39
2504,22999384,30,60,76,206
2505,23046994,0,0,0,0
2506,23056162,0,0,0,0
2507,23066385,0,0,0,0
2508,23136504,30,60,90,365
2509,22920564,0,0,0,0
2510,23009002,0,0,0,0
2511,2297326,0,5,35,310
2512,23091957,0,8,10,169
2513,2314585,14,44,74,260
2514,2297951,0,0,0,0
2515,23002294,11,22,52,142
2516,23003982,1,1,27,281
2517,23053892,0,0,0,0
2518,22882443,24,54,64,305
2519,22852449,29,59,89,89
2520,22811503,30,60,82,322
2521,22856113,0,0,0,0
2522,22936556,11,30,41,237
2523,22942398,11,34,58,295
2524,22978545,20,41,71,219
2525,2301710,25,55,85,360
2526,22878471,7,17,17,17
2527,2290346,0,0,0,0
2528,22947425,30,60,90,90
2529,2298271,22,52,82,357
2530,23109052,26,26,26,26
2531,22950622,15,36,66,156
2532,230321,11,11,14,14
2533,23122981,20,35,48,302
2534,22879740,0,0,0,0
2535,22952561,0,0,0,0
2536,22960273,0,0,0,0
2537,22974298,0,0,0,0
2538,23065620,4,18,48,48
2539,23077196,9,36,66,87
2540,23104001,0,0,0,225
2541,23106836,3,33,63,124
2542,22952950,0,0,0,0
2543,2296225,7,13,29,280
2544,23026295,8,8,8,8
2545,23085006,5,21,44,44
2546,23115849,13,39,69,249
2547,23121270,6,15,34,243
2548,2314392,27,57,87,362
2549,22823671,7,33,63,153
2550,22792908,1,16,46,46
2551,22891830,0,5,21,103
2552,22926186,30,60,90,365
2553,22963647,0,0,0,0
2554,23007600,0,0,0,0
2555,23115177,22,52,82,357
2556,22947339,30,60,90,90
2557,22870249,8,21,51,51
2558,22906483,30,60,90,365
2559,22923322,0,0,0,0
2560,22949667,0,0,0,0
2561,22995937,0,0,0,225
2562,23003772,8,18,19,19
2563,23058133,24,54,84,359
2564,2310445,1,1,1,1
2565,23149443,18,42,63,153
2566,22967401,29,59,89,179
2567,22949323,0,0,0,0
2568,23070341,0,0,8,8
2569,22919250,0,0,0,211
2570,23121553,23,53,83,83
2571,23219232,0,0,0,0
2572,23252017,30,60,90,311
2573,23275462,0,0,0,0
2574,23311828,19,46,76,351
2575,23509750,10,20,34,34
2576,23527078,29,59,88,99
2577,23611001,6,36,66,66
2578,23769793,29,48,59,334
2579,23168092,28,49,79,354
2580,23210058,20,31,31,170
2581,23177595,29,59,89,179
2582,23190119,0,0,0,0
2583,23509047,0,0,0,0
2584,23509818,0,0,0,0
2585,23206433,0,0,0,0
2586,23211669,16,35,51,274
2587,23297459,30,60,90,90
2588,23496149,11,37,67,340
2589,23504122,16,45,62,330
2590,23550998,12,34,64,155
2591,23630079,17,47,77,352
2592,23671806,23,53,81,171
2593,2368021,0,0,0,0
2594,23759457,0,0,4,242
2595,23251205,0,0,0,0
2596,23298687,30,60,90,365
2597,23300444,20,50,80,355
2598,23300467,24,40,59,329
2599,23394209,0,0,0,0
2600,23482784,28,58,88,88
2601,23484485,30,60,90,91
2602,23494020,0,0,0,0
2603,23497303,20,27,45,45
2604,23519016,18,48,75,164
2605,23538754,19,44,62,275
2606,23572358,23,43,43,43
2607,23650892,2,2,2,2
2608,23695471,0,0,0,0
2609,23170038,17,46,76,229
2610,23219274,30,49,79,348
2611,23249192,23,49,63,304
2612,23284399,19,36,46,280
2613,23317712,8,24,54,329
2614,23325683,24,49,73,344
2615,23374190,1,15,39,279
2616,23402460,9,9,9,9
2617,23629071,28,58,88,363
2618,23644123,30,60,90,365
2619,23715192,17,41,71,308
2620,2315341,30,60,90,365
2621,23286576,29,59,89,364
2622,23621105,0,0,0,0
2623,23743781,4,14,18,152
2624,23160633,0,0,0,0
2625,23199067,30,60,90,90
2626,23309295,28,58,88,89
2627,23370900,27,47,65,330
2628,23440490,19,41,71,346
2629,23458059,0,5,5,5
2630,23465144,20,45,75,343
2631,23483491,16,46,76,166
2632,23529310,13,43,73,74
2633,23574380,24,54,84,84
2634,23621554,0,0,0,17
2635,23630628,12,14,33,249
2636,23766166,24,54,84,174
2637,23178393,2,15,36,36
2638,23222456,17,47,77,352
2639,23419162,0,0,0,0
2640,23486555,28,58,88,178
2641,23493822,0,0,0,0
2642,23587909,25,34,39,288
2643,23684385,0,0,0,49
2644,23717824,0,0,0,0
2645,23771506,22,52,79,105
2646,23180898,6,15,40,40
2647,23258431,7,33,59,334
2648,23282173,2,5,5,79
2649,23389233,29,59,89,364
2650,23398484,1,1,1,1
2651,23484405,0,0,0,0
2652,23521898,9,35,35,35
2653,235651,29,59,72,281
2654,23578543,0,0,0,0
2655,23606639,17,43,68,84
2656,23650296,29,59,89,179
2657,23688192,0,0,1,273
2658,23202804,30,60,90,365
2659,23209370,0,0,0,253
2660,23210868,30,60,90,365
2661,23303574,0,0,0,17
2662,23313997,24,54,84,359
2663,23321866,7,18,34,204
2664,23391765,0,0,0,0
2665,23531374,0,14,36,124
2666,23553008,0,0,0,219
2667,23217617,30,60,90,90
2668,23257630,29,59,89,364
2669,23341856,30,60,81,243
2670,23681559,0,0,0,65
2671,23682266,0,0,0,0
2672,23692382,0,16,46,136
2673,23720900,7,7,7,7
2674,23749673,16,36,56,135
2675,23168698,9,12,38,128
2676,23170936,4,4,4,40
2677,23183387,30,60,90,180
2678,2338855,21,51,81,334
2679,23428550,0,0,0,0
2680,23535021,1,1,1,1
2681,23538605,24,54,77,266
2682,23587621,23,53,83,157
2683,23700685,30,60,90,180
2684,23184301,19,44,74,159
2685,23232473,23,53,83,173
2686,23312848,5,26,56,317
2687,23357535,7,17,36,95
2688,23364269,0,0,0,0
2689,23532756,12,24,42,317
2690,23562342,0,0,0,0
2691,23763097,30,60,90,180
2692,2324694,13,13,13,13
2693,23311924,16,41,53,100
2694,23471052,11,26,56,99
2695,23510317,7,31,61,62
2696,23686193,21,51,81,356
2697,23687643,0,0,0,0
2698,23171144,2,12,22,162
2699,2322556,30,60,90,365
2700,23341918,5,5,5,45
2701,23435015,18,45,70,300
2702,2344661,29,59,89,364
2703,23456309,23,53,83,83
2704,23479384,0,0,0,243
2705,23611060,30,60,90,365
2706,23662965,0,0,0,0
2707,23679945,19,42,54,317
2708,23730118,4,32,32,97
2709,23755792,30,60,90,90
2710,23769045,0,5,35,310
2711,23770863,18,35,55,272
2712,23187368,0,0,0,0
2713,23211754,15,33,54,301
2714,23317959,0,0,0,0
2715,23403194,6,16,42,125
2716,23408377,27,54,67,145
2717,2351455,0,0,0,0
2718,23636182,27,57,87,178
2719,23648402,0,0,0,199
2720,23681585,4,29,59,334
2721,2373963,8,21,27,247
2722,23898015,14,29,38,228
2723,23923242,0,0,0,56
2724,23978926,3,7,13,209
2725,24009924,27,42,60,289
2726,24057445,7,7,7,29
2727,23792007,13,43,73,163
2728,23803557,15,35,63,338
2729,2380403,15,15,15,15
2730,23788201,12,42,72,252
2731,23831089,30,60,90,365
2732,23953865,12,40,69,344
2733,23960324,21,51,81,81
2734,23989053,0,6,29,140
2735,23921295,11,28,43,207
2736,23828577,0,6,15,103
2737,23887963,1,3,7,142
2738,24001961,30,60,90,365
2739,2400861,30,60,90,90
2740,24064211,0,0,0,0
2741,23862155,0,5,35,36
2742,23892039,18,31,31,31
2743,23900565,22,49,71,161
2744,23982823,0,0,0,228
2745,24026688,4,18,42,47
2746,23938644,30,60,90,365
2747,24019419,8,33,63,308
2748,24052553,7,19,39,81
2749,23926355,13,28,55,145
2750,23809500,0,3,20,275
2751,23840566,4,18,39,39
2752,24049135,0,0,0,0
2753,23817774,0,0,0,0
2754,23888208,0,0,0,0
2755,23797007,3,10,16,85
2756,23839051,16,35,50,307
2757,23876137,0,4,34,34
2758,23896389,0,26,28,303
2759,24038067,11,11,29,119
2760,23897006,29,59,89,179
2761,23999395,21,45,75,75
2762,24032849,1,2,2,2
2763,24041662,30,60,90,365
2764,23895712,0,0,0,253
2765,239899,0,0,0,0
2766,24004679,30,60,90,365
2767,24074680,0,0,0,0
2768,23832922,29,59,89,89
2769,23822150,18,38,58,58
2770,23872995,0,0,0,0
2771,2393133,14,30,60,314
2772,23970178,4,9,18,102
2773,24066499,19,44,74,74
2774,23980486,10,37,64,274
2775,24057513,23,53,83,173
2776,24100782,4,8,17,229
2777,24119,30,60,90,365
2778,24161923,0,0,0,0
2779,24119630,10,40,70,276
2780,24169674,12,20,50,136
2781,24208472,1,6,16,281
2782,24186748,0,0,0,0
2783,24146463,0,0,0,0
2784,24120262,10,40,70,276
2785,24106365,2,2,2,2
2786,24106738,6,27,55,145
2787,24186376,0,11,41,316
2788,24173657,20,50,80,289
2789,24160559,27,57,87,362
2790,24200355,0,6,36,311
2791,24156479,0,0,0,111
2792,24159286,24,54,82,351
2793,24083322,0,0,0,26
2794,24163558,0,0,0,0
2795,24170892,29,59,89,179
2796,24182390,12,33,41,57
2797,2418216,30,60,90,365
2798,24187105,0,0,0,0
2799,24207163,9,12,12,12
2800,24270504,1,9,19,100
2801,24378806,0,0,3,3
2802,24211932,0,0,0,0
2803,2432138,30,60,90,365
2804,2436700,0,0,0,0
2805,24284013,28,58,88,88
2806,24279661,0,0,22,104
2807,24404723,2,21,51,186
2808,24495769,28,58,88,88
2809,24296834,17,37,67,333
2810,24427877,0,0,0,0
2811,24365442,19,49,79,80
2812,2442588,10,28,58,272
2813,24461559,0,0,0,75
2814,24448278,4,11,29,188
2815,24460520,0,1,1,15
2816,24492886,30,60,90,365
2817,2422745,0,13,43,318
2818,24324367,10,16,25,241
2819,24266056,29,59,89,179
2820,24413268,3,8,38,302
2821,24322969,30,60,90,90
2822,24418052,30,60,90,365
2823,24426527,0,0,0,0
2824,24460964,10,23,39,39
2825,24474335,0,0,0,0
2826,24218782,0,0,0,0
2827,24278775,0,0,0,0
2828,24298167,17,35,54,130
2829,24477058,0,9,13,14
2830,24486669,17,47,75,275
2831,24322799,0,0,0,0
2832,24340252,6,10,12,220
2833,24360345,2,15,30,95
2834,24368563,17,47,77,352
2835,24417981,0,9,39,39
2836,24461891,10,40,70,160
2837,24479494,0,0,0,0
2838,24266863,5,26,30,31
2839,24267275,6,11,11,11
2840,24212994,5,31,61,61
2841,24348022,10,10,10,10
2842,24450419,12,12,18,268
2843,24498566,0,0,0,0
2844,24333246,9,24,38,90
2845,24335884,0,0,0,11
2846,24393912,1,1,1,1
2847,24290706,0,0,0,0
2848,24448873,13,21,33,148
2849,24459731,0,0,0,0
2850,24462062,6,16,46,321
2851,24365488,0,0,0,0
2852,24391397,0,0,0,0
2853,24608152,0,0,0,0
2854,24511562,30,60,90,365
2855,24521048,29,58,82,165
2856,24513807,0,0,0,0
2857,24505019,26,54,71,335
2858,24521177,0,0,0,46
2859,24574651,20,50,80,80
2860,24505378,30,60,90,365
