,_id,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating
2747,24019419,10.0,9.0,10.0,10.0,10.0,9.0,96.0
2748,24052553,9.0,8.0,9.0,9.0,10.0,9.0,84.0
2749,23926355,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2750,23809500,9.0,9.0,9.0,10.0,10.0,9.0,86.0
2751,23840566,10.0,10.0,10.0,10.0,9.0,9.0,93.0
2752,24049135,10.0,10.0,10.0,10.0,10.0,9.0,96.0
2753,23817774,,,,,,,
2754,23888208,,,,,,,
2755,23797007,9.0,8.0,9.0,9.0,9.0,9.0,87.0
2756,23839051,7.0,7.0,10.0,9.0,7.0,7.0,80.0
2757,23876137,,,,,,,
2758,23896389,,,,,,,
2759,24038067,,,,,,,
2760,23897006,10.0,9.0,10.0,10.0,10.0,10.0,90.0
2761,23999395,10.0,9.0,10.0,10.0,10.0,10.0,93.0
2762,24032849,10.0,10.0,10.0,10.0,10.0,9.0,95.0
2763,24041662,8.0,8.0,10.0,10.0,9.0,7.0,70.0
2764,23895712,10.0,8.0,10.0,10.0,10.0,10.0,100.0
2765,239899,10.0,9.0,10.0,10.0,10.0,10.0,100.0
2766,24004679,7.0,8.0,7.0,8.0,10.0,6.0,90.0
2767,24074680,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2768,23832922,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2769,23822150,10.0,10.0,10.0,10.0,10.0,10.0,96.0
2770,23872995,8.0,10.0,10.0,10.0,10.0,9.0,80.0
2771,2393133,9.0,9.0,10.0,10.0,9.0,9.0,90.0
2772,23970178,10.0,10.0,10.0,10.0,10.0,10.0,95.0
2773,24066499,9.0,9.0,9.0,9.0,9.0,9.0,93.0
2774,23980486,10.0,10.0,10.0,10.0,10.0,10.0,97.0
2775,24057513,,,,,,,
2776,24100782,10.0,9.0,10.0,10.0,10.0,10.0,93.0
2777,24119,10.0,9.0,10.0,10.0,9.0,10.0,92.0
2778,24161923,,,,,,,
2779,24119630,,,,,,,
2780,24169674,10.0,10.0,10.0,4.0,10.0,10.0,100.0
2781,24208472,9.0,10.0,9.0,10.0,9.0,9.0,85.0
2782,24186748,10.0,9.0,10.0,10.0,9.0,9.0,100.0
2783,24146463,10.0,8.0,10.0,10.0,10.0,10.0,96.0
2784,24120262,,,,,,,
2785,24106365,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2786,24106738,10.0,9.0,9.0,10.0,9.0,9.0,91.0
2787,24186376,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2788,24173657,,,,,,,
2789,24160559,,,,,,,
2790,24200355,,,,,,,
2791,24156479,9.0,10.0,10.0,10.0,10.0,10.0,100.0
2792,24159286,9.0,9.0,9.0,10.0,10.0,9.0,89.0
2793,24083322,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2794,24163558,,,,,,,
2795,24170892,,,,,,,
2796,24182390,10.0,9.0,10.0,10.0,10.0,9.0,93.0
2797,2418216,,,,,,,
2798,24187105,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2799,24207163,10.0,10.0,10.0,10.0,10.0,9.0,98.0
2800,24270504,9.0,9.0,10.0,10.0,10.0,9.0,93.0
2801,24378806,9.0,8.0,10.0,10.0,9.0,9.0,91.0
2802,24211932,10.0,9.0,10.0,10.0,10.0,9.0,100.0
2803,2432138,9.0,9.0,9.0,9.0,9.0,9.0,91.0
2804,2436700,9.0,8.0,8.0,8.0,9.0,9.0,90.0
2805,24284013,,,,,,,
2806,24279661,9.0,10.0,10.0,10.0,9.0,9.0,96.0
2807,24404723,10.0,10.0,10.0,10.0,9.0,10.0,97.0
2808,24495769,,,,,,,
2809,24296834,10.0,9.0,10.0,10.0,10.0,9.0,96.0
2810,24427877,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2811,24365442,10.0,9.0,10.0,10.0,10.0,10.0,100.0
2812,2442588,9.0,9.0,9.0,9.0,10.0,9.0,91.0
2813,24461559,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2814,24448278,8.0,9.0,10.0,9.0,10.0,8.0,80.0
2815,24460520,10.0,10.0,10.0,10.0,10.0,10.0,97.0
2816,24492886,8.0,5.0,7.0,8.0,8.0,7.0,70.0
2817,2422745,10.0,10.0,10.0,10.0,10.0,10.0,98.0
2818,24324367,10.0,10.0,10.0,9.0,10.0,9.0,86.0
2819,24266056,,,,,,,
2820,24413268,10.0,10.0,10.0,9.0,10.0,10.0,91.0
2821,24322969,9.0,7.0,10.0,9.0,9.0,9.0,88.0
2822,24418052,10.0,10.0,10.0,10.0,8.0,10.0,100.0
2823,24426527,10.0,10.0,10.0,10.0,9.0,9.0,90.0
2824,24460964,9.0,9.0,10.0,9.0,10.0,9.0,91.0
2825,24474335,,,,,,,
2826,24218782,10.0,9.0,10.0,9.0,10.0,10.0,93.0
2827,24278775,10.0,10.0,10.0,10.0,10.0,10.0,91.0
2828,24298167,10.0,10.0,10.0,9.0,10.0,10.0,98.0
2829,24477058,9.0,9.0,10.0,10.0,10.0,9.0,92.0
2830,24486669,9.0,9.0,3.0,5.0,8.0,7.0,70.0
2831,24322799,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2832,24340252,10.0,10.0,9.0,10.0,9.0,10.0,94.0
2833,24360345,9.0,9.0,10.0,10.0,10.0,9.0,90.0
2834,24368563,,,,,,,
2835,24417981,,,,,,,
2836,24461891,10.0,10.0,10.0,8.0,10.0,10.0,100.0
2837,24479494,,,,,,,
2838,24266863,10.0,10.0,10.0,10.0,9.0,9.0,93.0
2839,24267275,10.0,8.0,10.0,10.0,10.0,9.0,97.0
2840,24212994,10.0,10.0,10.0,10.0,10.0,10.0,94.0
2841,24348022,10.0,10.0,10.0,10.0,10.0,10.0,96.0
2842,24450419,10.0,10.0,9.0,9.0,8.0,9.0,93.0
2843,24498566,10.0,10.0,10.0,9.0,10.0,10.0,90.0
2844,24333246,10.0,10.0,10.0,10.0,9.0,10.0,97.0
2845,24335884,,,,,,,
2846,24393912,,,,,,,
2847,24290706,10.0,10.0,10.0,10.0,10.0,9.0,98.0
2848,24448873,,,,,,,
2849,24459731,,,,,,,
2850,24462062,10.0,10.0,8.0,9.0,9.0,9.0,97.0
2851,24365488,,,,,,,
2852,24391397,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2853,24608152,10.0,10.0,10.0,10.0,10.0,9.0,88.0
2854,24511562,9.0,9.0,9.0,9.0,9.0,9.0,89.0
2855,24521048,10.0,10.0,10.0,10.0,9.0,8.0,96.0
2856,24513807,9.0,8.0,10.0,10.0,10.0,9.0,85.0
2857,24505019,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2858,24521177,9.0,9.0,10.0,9.0,10.0,9.0,94.0
2859,24574651,10.0,10.0,10.0,10.0,10.0,9.0,98.0
2860,24505378,,,,,,,
2861,245574,10.0,9.0,10.0,10.0,9.0,9.0,91.0
2862,2456142,9.0,7.0,9.0,9.0,7.0,7.0,80.0
2863,24579565,8.0,10.0,9.0,9.0,10.0,9.0,87.0
2864,24627916,,,,,,,
2865,2462714,,,,,,,
2866,2453739,10.0,10.0,10.0,10.0,9.0,10.0,100.0
2867,24505523,10.0,10.0,10.0,10.0,9.0,9.0,98.0
2868,24615811,,,,,,,
2869,24527330,9.0,10.0,9.0,9.0,9.0,10.0,87.0
2870,24507361,,,,,,,
2871,2458782,9.0,9.0,9.0,9.0,10.0,9.0,85.0
2872,24608765,10.0,8.0,10.0,10.0,10.0,10.0,100.0
2873,24528857,2.0,2.0,10.0,10.0,8.0,2.0,20.0
2874,24515090,10.0,10.0,10.0,10.0,8.0,10.0,100.0
2875,2467258,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2876,24845400,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2877,24662841,10.0,10.0,10.0,10.0,10.0,9.0,98.0
2878,24672681,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2879,24748967,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2880,24751719,10.0,10.0,10.0,9.0,10.0,10.0,100.0
2881,24847281,,,,,,,
2882,24900291,,,,,,,
2883,24903500,9.0,8.0,9.0,9.0,10.0,9.0,86.0
2884,24917821,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2885,24938559,2.0,2.0,2.0,2.0,2.0,2.0,20.0
2886,25118763,,,,,,,
2887,25185445,10.0,10.0,10.0,10.0,9.0,9.0,95.0
2888,25211066,10.0,10.0,10.0,10.0,10.0,10.0,96.0
2889,24806307,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2890,2462948,10.0,10.0,10.0,10.0,9.0,9.0,92.0
2891,24847275,,,,,,,
2892,24859326,10.0,10.0,10.0,9.0,10.0,9.0,93.0
2893,24652972,10.0,10.0,10.0,10.0,9.0,9.0,100.0
2894,24948880,10.0,10.0,10.0,10.0,9.0,9.0,100.0
2895,25014628,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2896,24717812,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2897,24982210,9.0,9.0,10.0,10.0,8.0,9.0,85.0
2898,25117844,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2899,25119033,,,,,,,
2900,251414,,10.0,10.0,10.0,10.0,10.0,100.0
2901,24675658,10.0,10.0,10.0,10.0,9.0,10.0,98.0
2902,24825256,10.0,9.0,10.0,10.0,10.0,10.0,96.0
2903,24867235,,,,,,,
2904,24899410,10.0,10.0,10.0,10.0,9.0,10.0,99.0
2905,24917622,,,,,,,
2906,25217878,9.0,8.0,10.0,10.0,9.0,9.0,90.0
2907,24819150,10.0,10.0,9.0,10.0,10.0,9.0,95.0
2908,24849631,,,,,,,
2909,24960623,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2910,25104160,,,,,,,
2911,25104214,4.0,10.0,6.0,10.0,10.0,6.0,60.0
2912,25150521,,,,,,,
2913,25189566,10.0,10.0,10.0,10.0,10.0,10.0,97.0
2914,25200117,9.0,8.0,8.0,9.0,9.0,8.0,82.0
2915,25226807,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2916,24818739,9.0,8.0,9.0,10.0,10.0,9.0,90.0
2917,24960094,,,,,,,
2918,25061385,10.0,10.0,10.0,10.0,9.0,10.0,100.0
2919,25082056,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2920,2510866,,,,,,,
2921,25134372,8.0,6.0,8.0,8.0,10.0,10.0,100.0
2922,248537,10.0,10.0,10.0,10.0,10.0,10.0,97.0
2923,24916356,10.0,10.0,10.0,10.0,9.0,9.0,98.0
2924,24944774,10.0,10.0,10.0,9.0,9.0,10.0,100.0
2925,24955954,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2926,24960259,10.0,9.0,10.0,10.0,10.0,9.0,100.0
2927,24981028,10.0,8.0,9.0,10.0,9.0,9.0,84.0
2928,25187510,10.0,10.0,9.0,10.0,10.0,9.0,97.0
2929,25223461,,,,,,,
2930,24647767,10.0,9.0,10.0,10.0,10.0,10.0,95.0
2931,24779608,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2932,24693627,10.0,6.0,10.0,8.0,10.0,8.0,80.0
2933,24660064,9.0,9.0,10.0,10.0,10.0,9.0,91.0
2934,24735200,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2935,24740074,10.0,10.0,8.0,8.0,10.0,8.0,70.0
2936,2482036,10.0,9.0,10.0,10.0,10.0,9.0,95.0
2937,24970484,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2938,25130140,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2939,25135972,10.0,10.0,10.0,10.0,9.0,10.0,95.0
2940,25238139,9.0,8.0,10.0,10.0,9.0,9.0,87.0
2941,25244992,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2942,24785954,8.0,8.0,8.0,8.0,8.0,8.0,80.0
2943,24862771,,,,,,,
2944,24916551,9.0,9.0,10.0,10.0,10.0,9.0,92.0
2945,25071762,10.0,10.0,10.0,10.0,9.0,10.0,100.0
2946,25086993,10.0,8.0,9.0,10.0,9.0,9.0,90.0
2947,2515976,9.0,9.0,9.0,9.0,9.0,9.0,93.0
2948,25183276,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2949,25200703,10.0,10.0,10.0,9.0,9.0,10.0,93.0
2950,25224358,10.0,8.0,10.0,10.0,10.0,8.0,80.0
2951,24863216,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2952,24868157,10.0,10.0,9.0,8.0,10.0,10.0,95.0
2953,24952440,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2954,25144253,10.0,9.0,10.0,10.0,10.0,9.0,90.0
2955,24640187,,,,,,,
2956,2467377,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2957,24800927,9.0,9.0,8.0,9.0,8.0,8.0,85.0
2958,24847096,,,,,,,
2959,2493382,9.0,10.0,10.0,10.0,10.0,9.0,94.0
2960,24993202,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2961,24999091,,,,,,,
2962,25248977,10.0,10.0,10.0,10.0,9.0,10.0,98.0
2963,24735009,9.0,8.0,10.0,10.0,9.0,8.0,87.0
2964,24945999,9.0,9.0,9.0,9.0,9.0,9.0,89.0
2965,25069374,10.0,9.0,10.0,10.0,10.0,9.0,91.0
2966,25086367,10.0,9.0,9.0,10.0,10.0,10.0,95.0
2967,25167125,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2968,25233509,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2969,24848349,10.0,10.0,10.0,10.0,10.0,10.0,99.0
2970,24857815,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2971,25070327,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2972,2464745,9.0,10.0,10.0,10.0,10.0,9.0,95.0
2973,24735442,,,,,,,
2974,24807963,10.0,9.0,10.0,10.0,10.0,9.0,94.0
2975,24809999,,,,,,,
2976,24829178,10.0,9.0,10.0,10.0,9.0,10.0,94.0
2977,24858356,10.0,10.0,10.0,10.0,10.0,9.0,95.0
2978,24916415,10.0,10.0,10.0,10.0,10.0,10.0,97.0
2979,24969860,10.0,9.0,10.0,10.0,9.0,10.0,100.0
2980,24972885,,,,,,,
2981,25034631,,,,,,,
2982,25065550,,,,,,,
2983,25070084,10.0,10.0,10.0,10.0,10.0,10.0,98.0
2984,25148829,10.0,10.0,10.0,10.0,10.0,10.0,97.0
2985,25173285,,,,,,,
2986,25188067,,,,,,,
2987,24755982,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2988,24849266,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2989,24874349,9.0,9.0,10.0,10.0,10.0,9.0,95.0
2990,24903267,,,,,,,
2991,24917020,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2992,25069056,9.0,8.0,9.0,8.0,9.0,8.0,78.0
2993,25167361,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2994,25239252,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2995,25241699,10.0,10.0,10.0,10.0,10.0,10.0,100.0
2996,25250380,10.0,9.0,10.0,10.0,10.0,9.0,95.0
2997,24652262,,,,,,,
2998,24871838,7.0,6.0,10.0,10.0,7.0,6.0,68.0
2999,25136779,9.0,9.0,9.0,10.0,9.0,9.0,91.0
3000,25264318,9.0,9.0,10.0,9.0,10.0,9.0,92.0
3001,25418032,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3002,25437034,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3003,25503333,10.0,9.0,10.0,10.0,10.0,7.0,90.0
3004,25507516,,,,,,,
3005,2563967,10.0,10.0,9.0,10.0,10.0,9.0,96.0
3006,25484862,10.0,9.0,10.0,10.0,9.0,9.0,93.0
3007,25684995,10.0,9.0,9.0,9.0,10.0,9.0,92.0
3008,256328,9.0,9.0,10.0,10.0,10.0,9.0,100.0
3009,25281132,,,,,,,
3010,25261646,10.0,10.0,10.0,10.0,10.0,10.0,98.0
3011,25408055,10.0,9.0,10.0,10.0,9.0,9.0,94.0
3012,25280061,,,,,,,
3013,25366550,,,,,,,
3014,25479588,9.0,9.0,10.0,9.0,8.0,9.0,83.0
3015,25465501,,,,,,,
3016,2536984,9.0,9.0,9.0,9.0,10.0,9.0,87.0
3017,25398833,10.0,8.0,9.0,10.0,9.0,9.0,90.0
3018,25564284,10.0,9.0,10.0,10.0,10.0,10.0,93.0
3019,25277573,8.0,8.0,8.0,9.0,9.0,8.0,79.0
3020,25281601,10.0,10.0,10.0,10.0,9.0,9.0,100.0
3021,25377740,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3022,25436,,,,,,,
3023,25529363,,,,,,,
3024,25653807,10.0,9.0,10.0,10.0,10.0,10.0,100.0
3025,25446051,10.0,10.0,9.0,9.0,9.0,9.0,94.0
3026,25448375,10.0,10.0,9.0,9.0,10.0,10.0,96.0
3027,25448488,7.0,6.0,7.0,7.0,7.0,7.0,67.0
3028,25317459,10.0,9.0,10.0,10.0,9.0,9.0,92.0
3029,25453308,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3030,25482600,10.0,10.0,10.0,9.0,10.0,10.0,100.0
3031,25532301,,,,,,,
3032,25501014,10.0,10.0,10.0,10.0,10.0,9.0,94.0
3033,25410221,10.0,10.0,10.0,10.0,10.0,9.0,94.0
3034,25311086,,,,,,,
3035,253842,10.0,10.0,10.0,10.0,10.0,9.0,97.0
3036,25485516,10.0,10.0,10.0,10.0,10.0,10.0,99.0
3037,25538422,,,,,,,
3038,25541515,10.0,10.0,10.0,10.0,10.0,10.0,94.0
3039,25570581,8.0,7.0,9.0,9.0,9.0,7.0,80.0
3040,25575665,9.0,10.0,10.0,10.0,10.0,10.0,97.0
3041,2538085,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3042,25402379,,,,,,,
3043,25513422,9.0,9.0,10.0,9.0,10.0,9.0,100.0
3044,25266022,10.0,10.0,10.0,10.0,10.0,10.0,99.0
3045,25484442,,,,,,,
3046,25595444,,,,,,,
3047,25266112,,,,,,,
3048,25292788,9.0,8.0,8.0,8.0,8.0,9.0,79.0
3049,25323086,,,,,,,
3050,25399181,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3051,25414968,10.0,10.0,10.0,10.0,8.0,10.0,100.0
3052,25551939,,,,,,,
3053,25582976,,,,,,,
3054,2530337,10.0,10.0,10.0,10.0,9.0,10.0,96.0
3055,25503822,9.0,9.0,9.0,9.0,9.0,8.0,89.0
3056,25750703,,,,,,,
3057,25688687,10.0,9.0,10.0,10.0,9.0,9.0,92.0
3058,25983004,9.0,9.0,10.0,10.0,10.0,10.0,100.0
3059,26263467,8.0,9.0,10.0,10.0,9.0,7.0,87.0
3060,26319639,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3061,26365414,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3062,2569326,10.0,10.0,10.0,10.0,8.0,8.0,100.0
3063,25739053,,,,,,,
3064,25794804,10.0,10.0,10.0,10.0,10.0,10.0,96.0
3065,25803333,,,,,,,
3066,25803387,10.0,10.0,6.0,10.0,10.0,8.0,100.0
3067,25819967,9.0,9.0,10.0,10.0,10.0,10.0,100.0
3068,25845370,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3069,259661,10.0,9.0,10.0,10.0,10.0,10.0,97.0
3070,260451,9.0,8.0,10.0,10.0,10.0,9.0,100.0
3071,26084478,,,,,,,
3072,26110157,9.0,9.0,7.0,9.0,10.0,10.0,90.0
3073,26134555,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3074,26151425,10.0,10.0,10.0,10.0,9.0,10.0,100.0
3075,26242605,,,,,,,
3076,26273293,,,,,,,
3077,25796321,,,,,,,
3078,25708577,9.0,9.0,10.0,10.0,9.0,9.0,100.0
3079,25961494,10.0,10.0,10.0,10.0,9.0,10.0,100.0
3080,26008844,,,,,,,
3081,26023825,10.0,10.0,10.0,10.0,10.0,9.0,95.0
3082,26100353,10.0,10.0,10.0,10.0,10.0,10.0,95.0
3083,26199936,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3084,26323083,,,,,,,
3085,26334724,10.0,9.0,9.0,10.0,9.0,9.0,91.0
3086,26340840,10.0,10.0,10.0,10.0,10.0,10.0,98.0
3087,26380958,8.0,6.0,10.0,8.0,10.0,8.0,80.0
3088,2584102,9.0,9.0,10.0,9.0,10.0,9.0,89.0
3089,26077159,9.0,10.0,10.0,9.0,10.0,8.0,95.0
3090,26106160,,,,,,,
3091,26120284,10.0,10.0,10.0,10.0,10.0,9.0,95.0
3092,26150475,10.0,10.0,9.0,9.0,10.0,10.0,96.0
3093,26342532,10.0,10.0,10.0,10.0,10.0,9.0,96.0
3094,25726820,10.0,9.0,9.0,10.0,9.0,9.0,100.0
3095,25875649,9.0,9.0,9.0,9.0,9.0,9.0,100.0
3096,25701117,10.0,10.0,10.0,9.0,10.0,10.0,97.0
3097,25723457,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3098,25895351,,,,,,,
3099,25996203,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3100,26014383,9.0,9.0,9.0,9.0,9.0,9.0,93.0
3101,26210993,,,,,,,
3102,2606204,8.0,9.0,8.0,9.0,9.0,8.0,76.0
3103,2607583,9.0,10.0,10.0,10.0,9.0,9.0,93.0
3104,26259025,10.0,10.0,10.0,10.0,10.0,10.0,97.0
3105,2629234,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3106,26320917,8.0,5.0,8.0,8.0,8.0,7.0,80.0
3107,26366454,,,,,,,
3108,26414600,8.0,2.0,6.0,4.0,8.0,8.0,20.0
3109,25841245,,,,,,,
3110,25949697,,,,,,,
3111,26044607,,,,,,,
3112,26103478,10.0,9.0,10.0,10.0,10.0,9.0,91.0
3113,26185187,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3114,26197507,,,,,,,
3115,26231187,10.0,10.0,10.0,10.0,10.0,10.0,99.0
3116,26348233,9.0,9.0,10.0,10.0,9.0,8.0,87.0
3117,26474245,10.0,9.0,10.0,10.0,10.0,10.0,98.0
3118,2578814,10.0,9.0,10.0,10.0,10.0,9.0,94.0
3119,25881010,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3120,25913216,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3121,25956760,9.0,9.0,10.0,9.0,10.0,10.0,87.0
3122,25964005,,,,,,,
3123,26064830,10.0,10.0,10.0,10.0,10.0,9.0,100.0
3124,2609433,10.0,10.0,10.0,10.0,9.0,10.0,95.0
3125,26113123,,,,,,,
3126,26120851,9.0,9.0,10.0,9.0,10.0,9.0,92.0
3127,26164547,10.0,6.0,10.0,10.0,10.0,8.0,100.0
3128,26209883,10.0,10.0,10.0,10.0,9.0,9.0,99.0
3129,26342079,10.0,10.0,10.0,10.0,10.0,10.0,99.0
3130,26391176,10.0,9.0,10.0,10.0,9.0,10.0,100.0
3131,26415333,10.0,9.0,10.0,9.0,10.0,9.0,87.0
3132,26443961,10.0,10.0,10.0,10.0,10.0,10.0,95.0
3133,25803348,,,,,,,
3134,25919307,10.0,10.0,10.0,10.0,10.0,10.0,94.0
3135,25970511,,,,,,,
3136,25989823,,,,,,,
3137,26112559,,,,,,,
3138,26308209,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3139,25784240,9.0,9.0,10.0,10.0,10.0,9.0,88.0
3140,25741832,,,,,,,
3141,25715808,10.0,10.0,10.0,10.0,9.0,9.0,100.0
3142,26358814,,,,,,,
3143,26361065,,,,,,,
3144,26471879,,,,,,,
3145,25780094,10.0,10.0,10.0,10.0,10.0,6.0,100.0
3146,25784659,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3147,25785011,,,,,,,
3148,25820671,,,,,,,
3149,25950909,10.0,10.0,10.0,10.0,10.0,9.0,90.0
3150,260703,9.0,8.0,10.0,10.0,9.0,9.0,81.0
3151,2612849,9.0,9.0,10.0,10.0,10.0,9.0,90.0
3152,26170427,,,,,,,
3153,26436758,10.0,9.0,10.0,10.0,10.0,9.0,93.0
3154,25832582,9.0,10.0,10.0,10.0,10.0,9.0,93.0
3155,25865052,10.0,9.0,10.0,10.0,10.0,9.0,89.0
3156,25879830,9.0,8.0,9.0,10.0,9.0,9.0,93.0
3157,25937713,10.0,10.0,10.0,9.0,10.0,10.0,96.0
3158,26106075,10.0,8.0,10.0,10.0,8.0,10.0,100.0
3159,26257930,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3160,2634829,10.0,10.0,10.0,10.0,10.0,9.0,100.0
3161,26405954,9.0,9.0,9.0,10.0,9.0,9.0,90.0
3162,26438611,9.0,9.0,9.0,10.0,10.0,10.0,86.0
3163,26444105,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3164,25852937,,,,,,,
3165,26048057,10.0,10.0,10.0,10.0,9.0,9.0,100.0
3166,26204249,,,,,,,
3167,263190,8.0,7.0,9.0,9.0,9.0,8.0,82.0
3168,25939348,,,,,,,
3169,25953244,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3170,25977467,10.0,10.0,10.0,10.0,10.0,9.0,94.0
3171,26014922,10.0,10.0,10.0,10.0,10.0,10.0,99.0
3172,26060837,9.0,9.0,10.0,10.0,10.0,9.0,93.0
3173,26270602,,,,,,,
3174,26287233,9.0,9.0,10.0,10.0,9.0,7.0,93.0
3175,26315238,10.0,10.0,10.0,10.0,9.0,10.0,100.0
3176,26365192,10.0,10.0,10.0,10.0,9.0,10.0,100.0
3177,2576604,10.0,10.0,10.0,9.0,10.0,10.0,93.0
3178,25829784,9.0,8.0,10.0,9.0,10.0,9.0,88.0
3179,25831839,9.0,10.0,10.0,9.0,9.0,9.0,93.0
3180,25841258,,,,,,,
3181,25856585,,,,,,,
3182,25887595,,,,,,,
3183,25997982,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3184,26105391,,,,,,,
3185,26120502,10.0,9.0,9.0,9.0,9.0,9.0,94.0
3186,26146479,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3187,26158096,,,,,,,
3188,26178812,,,,,,,
3189,26313903,,,,,,,
3190,26344088,10.0,10.0,10.0,10.0,9.0,9.0,96.0
3191,26430039,10.0,10.0,10.0,10.0,10.0,9.0,100.0
3192,25769873,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3193,25792524,9.0,9.0,9.0,10.0,10.0,9.0,92.0
3194,25911135,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3195,25977832,,,,,,,
3196,26077593,9.0,8.0,8.0,9.0,10.0,9.0,89.0
3197,26108786,9.0,8.0,9.0,10.0,10.0,9.0,96.0
3198,26143851,10.0,10.0,9.0,9.0,10.0,9.0,93.0
3199,26232410,10.0,10.0,10.0,10.0,10.0,10.0,91.0
3200,26244400,,,,,,,
3201,26263470,10.0,10.0,9.0,9.0,10.0,9.0,96.0
3202,26313671,10.0,10.0,10.0,10.0,10.0,9.0,96.0
3203,26419653,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3204,26427671,10.0,10.0,10.0,10.0,10.0,10.0,100.0
3205,26463049,10.0,10.0,10.0,10.0,10.0,9.0,97.0
3206,26592468,,,,,,,
3207,26664547,,,,,,,
3208,26475990,,,,,,,
3209,26487387,10.0,10.0,10.0,10.0,10.0,10.0,98.0
3210,26684891,10.0,9.0,10.0,10.0,10.0,9.0,82.0
3211,26488006,9.0,8.0,9.0,10.0,10.0,8.0,83.0
3212,26607708,2.0,8.0,2.0,2.0,10.0,6.0,40.0
3213,26630155,10.0,10.0,10.0,10.0,10.0,8.0,80.0
3214,26493902,8.0,7.0,10.0,8.0,10.0,8.0,70.0
3215,26488387,9.0,8.0,9.0,10.0,10.0,8.0,90.0
3216,26549962,10.0,10.0,10.0,10.0,10.0,10.0,98.0
3217,26521403,10.0,10.0,10.0,10.0,10.0,9.0,98.0
